word,word_root,polarity
박할,박,-2
박할하다,박,-2
반가운,반갑,2
반가운 비,반갑 비,2
반갑다,반갑,2
반기다,반기,2
반기지 않는,반 않,-2
반대하거나,반대,-2
반대하다,반대,-2
반드러운,반드럽,2
반드러운 모양,반드럽 모양,2
반드럽게,반드럽,2
반드럽다,반드럽,2
반드르르하다,반드르르,2
반들반들,반들반들,1
반들반들 윤기가,반들반들 윤기,1
반들반들하다,반들반들,1
반듯하게,반듯,1
반듯하고,반듯,1
반듯하고 의젓한,반듯 의젓,2
반란,반란,-2
반반하게,반반,-2
반반하게 생긴,반반 생기,-2
반발하다,반발,-2
반벙어리처럼,반,-1
반성하고,반성,1
반신불수가,반신불수,-2
반신불수가 되는,반신불수 되,-2
반역,반역,-2
반역을,반역,-2
반역을 꾀함,반역 꾀하,-2
반지랍지 못한,반지랍 못하,-1
반품남,반품,-1
반품녀,반품,-1
반하다,반하,1
반항하다,반항,-2
반항하려는,반항,-2
반항하려는 말이나,반항 말,-2
반항하여,반항,-2
반해버리다,반하,1
반했다,반하,1
받는 괴로움,받 괴로움,-2
받는 벌,받 벌,-2
받는 재앙,받 재앙,-2
받는 해,받 해,-2
받다,받,1
받들어 공경하다,받들 공경,2
받아들여지지 않고,받아들이 않,-2
받아들이기는커녕,받아들이,-2
받아들이지 않고,받아들이 않,-2
받지 못하게,받 못하,-1
받지 못하다,받 못하,-1
발기 불능,발기 불능,-2
발길질을,발길질,-1
발길질을 하다,발길질 하다,-1
발끈 성을,발끈 성,-2
발끈대다,발끈,-2
발달된,발달,1
발달된 문명,발달 문명,1
발달하게 되다,발달 되,1
발달하게 하다,발달 하다,1
발라서,발르,1
발라서 흐뭇하다,발르 흐뭇,1
발랄하다,발랄,2
발연기,발,-1
발열,발열,-1
발열과,발열,0
발열과 오한,발열 오한,-1
발열이,발열,0
발육되지 못하여,발육 못하,-1
발육이 장애를,발육 장애,-2
발을 헛디디거나,발 헛디디,-1
발작,발작,-2
발전,발전,1
발전되도록,발전,1
발전시키는,발전,1
발전시키는 일,발전 일,1
발전이나,발전,1
발전하게 하다,발전 하다,1
발전하는,발전,1
발전하다,발전,1
발컨,발,-1
발휘하지 못하다,발휘 못하,-1
밝게,밝,2
밝게 빛나거나,밝 빛나,1
밝게 통달하는,밝 통달,2
밝고,밝,2
밝고 강렬하게,밝 강렬,2
밝고 경쾌하다,밝 경쾌,2
밝고 똑똑하다,밝 똑똑,2
밝고 똑똑한,밝 똑똑,2
밝고 보드랍게,밝 보드랍,2
밝고 선명하다,밝 선명,2
밝고 선명한,밝 선명,1
밝고 어질다,밝 어질,2
밝고 큰 덕,밝 크 덕,2
밝고 환함,밝 환,2
밝고 활기가,밝 활기,2
밝다,밝,2
밝아서,밝,2
밝은,밝,2
밝은 마음,밝 마음,2
밝은 빛이,밝 빛,2
밝은 사람,밝 사람,2
밝은 재주,밝 재주,2
밝은 지혜와,밝 지혜,2
밝지 못하고,밝 못하,-1
밥이나 축내는,밥 축내,-2
방긋,방긋,2
방긋 웃는,방긋 웃,2
방긋 웃다,방긋 웃,2
방긋방긋,방긋방긋,2
방긋방긋 웃는,방긋방긋 웃,2
방긋방긋 웃다,방긋방긋 웃,2
방면에 능하고,방면 능,2
방자하고,방자,-1
방자한,방자,-1
방자한 태도로,방자 태도,-1
방정,방정,-2
방정맞게,방정맞,-2
방정맞게 계속,방정맞 계속,-2
방정맞게 까불거나,방정맞 까불,-2
방정맞게 까불며,방정맞 까불,-2
방정맞게 씰룩거리는,방정맞 씰룩거리,-1
방정맞게 오몰거리며,방정맞 오,-2
방정맞게 움직이거나,방정맞 움직이,-2
방정맞게 움직이며,방정맞 움직이,-2
방정맞게 행동하다,방정맞 행동,-2
방정맞고,방정맞,-2
방정맞은,방정맞,-2
방정맞은 사람을,방정맞 사람,-2
방정을 떠는,방정 떨,-2
방정을 떨다,방정 떨,-2
방치되다,방치,-1
방탕하게,방탕,-2
방탕하게 놀기를,방탕 놀,-2
방탕하게 놀아나는,방탕 놀아나,-2
방탕하고,방탕,-2
방탕하다,방탕,-1
방탕한,방탕,-2
방탕한 기질,방탕 기질,-2
방탕한 사람을,방탕 사람,-1
방탕한 짓을,방탕 짓,-2
방해가,방해,-2
방해가 되거나,방해 되,-2
방해가 되는,방해 되,-2
방해가 되다,방해 되,-2
방해하거나,방해,-2
방해하거나 막다,방해 막,-2
방해하는,방해,-2
방해하는 악업을,방해 악업,-2
방해하는 조건,방해 조건,-2
방해하는 짓,방해 짓,-2
방해하는 짓을,방해 짓,-2
방해하다,방해,-2
방해하던,방해,-2
방해하던 일,방해 일,-2
방해하여,방해,-2
방해함,방해,-2
방향도 없이,방향 없이,-1
배가 떠남,배가 떠나,-1
배가 아프고,배가 아프,-1
배가 아프다,배가 아프,-1
배가 아프며,배가 아프,-1
배를 곯다,배 곯,-2
배반하다,배반,-2
배반함,배반,-2
배신하다,배신,-2
배신하여,배신,-2
배우는,배우,0
배우다,배우,1
배우지 못하여,배우 못하,-1
배우지 못한,배우 못하,-1
배워지고,배우,0
배워지고 닦이다,배우 닦이,1
배은망덕,배은망덕,-2
배척되다,배척,-2
배척하다,배척,-2
배탈,배탈,-2
뱀과 같이,뱀 같이,-1
버겁다,버겁,-2
버그러져,버그러지,-2
버그러진,버그러지,-2
버그러진 데가,버그러지 데,-2
버그러진 모양,버그러지 모양,-2
버려두어,버려두,-2
버려지다,버리,-2
버릇,버릇,0
버릇없게,버릇없,-2
버릇없게 굴다,버릇없 굴,-2
버릇없고,버릇없,-2
버릇없는,버릇없,-2
버릇없는 짓을,버릇없 짓,-2
버릇없이,버릇없이,-2
버릇없이,버릇없이,-2
버릇없이 경솔하게,버릇없이 경솔,-2
버릇없이 구는,버릇없이 굴,-2
버릇없이 구는 태도로,버릇없이 굴 태도,-2
버릇없이 굴다,버릇없이 굴,-2
버릇없이 까부는,버릇없이 까불,-2
버릇없이 까불다,버릇없이 까불,-2
버릇없이 행동하는,버릇없이 행동,-2
버릇없이 행동하다,버릇없이 행동,-2
버릇없이 흔들거나,버릇없이 흔들,-2
버릇이 없거나,버릇 없,-2
버릇이 없다,버릇 없,-2
버리다,버리,-2
버린다는,버리,-2
버성기어,버성기,-1
버젓하고 당당하게,버젓 당,2
버젓하고 당당하다,버젓 당,2
버젓하지,버젓,0
버젓하지 못하다,버젓 못하,-2
버티거나 반항하다,버티 반항,-2
버프,버프,1
벅차다,벅차,0
번거로운,번거,-2
번거로운 일을,번거 일,-2
번거롭게,번거롭,-2
번거롭게 굴어,번거롭 굴,-2
번거롭다,번거롭,-2
번드럽게,번,0
번드럽다,번,0
번듯이,번듯이,1
번듯하게,번듯,1
번듯하고,번듯,1
번듯하고 의젓한,번듯 의젓,1
번지르르하게,번지르르,0
번지르르하게 나다,번지르르 나,0
번창한,번창,2
번창한 집안,번창 집안,2
번하다,번하,1
벌,벌,-2
벌레가 나오는,벌레 나오,-1
벌로,벌,-2
벌로 내는,벌 내,-2
벌받을,벌받,-2
벌받을 일을,벌받 일,-2
벌벌 떨릴,벌벌 떨리,-1
벌벌 떨며,벌벌 떨,-1
벌을,벌,0
벌을 받거나,벌 받,-1
벌을 받다,벌 받,-2
벌을 주다,벌 주,0
범인,범인,-2
범죄,범죄,-2
범죄 사실을,범죄 사실,-2
범죄 행위나,범죄 행위,-2
범죄로,범죄,-2
범죄로 인해,범죄 인하,-2
범죄를,범죄,-2
범죄를 저지르도록,범죄 저지르,-2
범죄를 저지른,범죄 저지르,-2
범죄를 한,범죄 한,-2
범죄에,범죄,-2
범죄에 가담시키거나,범죄 가담,-2
범죄에 의하여,범죄 의하,-2
범죄자,범죄자,-1
범죄자들의,범죄자,-2
범죄적인,범죄적,-2
범죄적인 행위,범죄적 행위,-2
법률에 위반되어,법률 위반,-2
법석이는 짓을,법석이 짓,-1
법을 무시하고,법 무시,-1
법을 위반한,법 위반,-2
벗,벗,1
벗어나,벗어나,-1
벗어나 틀어지다,벗어나 틀어지,-2
벗어나다,벗어나,-1
벗어나지 못하다,벗어나 못하,-1
벗어남이 없이,벗 없이,1
벙글거리며,벙글거리,0
벙긋,벙긋,2
벙긋 웃는,벙긋 웃,2
벙긋 웃다,벙긋 웃,2
벙긋벙긋,벙긋,2
벙긋벙긋 웃는,벙긋 웃,2
벙긋벙긋 웃다,벙긋 웃,2
벙벙한,벙벙,-1
벙벙한 모양,벙벙 모양,-1
베푸는,베풀,1
베푸는 마음이,베풀 마음,2
베푸는 사랑,베풀 사랑,2
베푸는 사랑과,베풀 사랑,2
베푸는 정,베풀 정,2
베풀거나,베풀,1
베풀다,베풀,1
베풀어,베풀,1
베풀어 주는,베풀 주,1
베풀어 주다,베풀 주,1
베풀어 줌,베풀 줌,1
베풀어서,베풀,1
베풀어져,베풀,1
베풀어져 주어지다,베풀 주어지,1
베풀어지다,베풀,1
벼르다,벼르,-1
벼슬을 박탈하고,벼슬 박탈,-2
벼슬이 박탈되고,벼슬 박탈,-2
변덕스러워,변덕,-1
변변찮은,변변찮,-2
변변찮은 고통이나,변변찮 고통,-2
변변치 못하거나,변변 못하,-2
변변치 못하다,변변 못하,-1
변변치 못한,변변 못하,-2
변변하지 못하여,변변 못하,-2
변변하지 못한,변변 못하,-2
변비,변비,-1
변비증,변비증,-1
변사하다,변,-2
변태,변태,-1
변함없이,변함없이,1
별로다,별,-1
별스러울,별,-1
별스러울 정도로,별 정도,-1
별스러워,별스럽,-1
별안간 호들갑스럽게,별안간 호들갑,-1
볍신,볍,-2
병,병,-2
병 따위가,병 따위,-1
병 따위로,병 따위,-2
병독,병독,-2
병독이 옮아,병 옮,-2
병든,병들,-2
병든 몸으로,병들 몸,-2
병들거나,병들,-2
병들어,병들,-2
병맛,병,-1
병세가,병세,-2
병세가 지독하여,병세 지독,-2
병신이나,병신,-2
병신이나 다름없는,병신 다름없,-2
병에서,병,-2
병에서 벗어나,병 벗어나,2
병으로,병,-2
병으로 인하여,병 인하,-2
병을,병,-2
병을 앓거나,병 앓,-2
병을 앓고,병 앓,-2
병을 앓는,병 앓,-2
병을 앓은,병 앓,-1
병을 일으키는,병 일으키,-1
병을 치료하다,병 치료,1
병의 기운이,병 기운,-2
병의 빌미,병 빌미,-1
병이,병이,-2
병이 나거나,병이 나,-2
병이 나다,병이 나,-2
병이 나서,병이 나서,-2
병이 남,병이 남,-2
병이 생겨,병이 생기,-2
병이 잦음,병이 잦,-2
병이나,병,-2
병이나 과로,병 과로,-2
병이다,병이,-2
병적 상태,병적 상태,-2
병적 증상,병적 증상,-2
병적으로,병적,-2
병적으로 싫어하고,병적 싫어하,-2
병적인,병적,-2
병적인 강박,병적 강박,-2
병적인 증상,병적 증상,-2
병증,병증,-2
병증으로,병증,-2
병증을,병증,-2
병치레를,병치레,-1
병치레를 하는,병치레 하,-1
보고 싶거나,보 싶,0
보고 싶어,보 싶,1
보고 싶어 하다,보 싶 하다,1
보고 즐기다,보 즐기,2
보기 거북하다,보 거북,-2
보기 사납게,보 사납,-2
보기 싫게,보 싫,-2
보기 좋게,보 좋,2
보기 좋을,보 좋,2
보기 좋을 정도로,보 좋 정도,2
보기 흉하게,보 흉하,-2
보기 흉할,보 흉,-2
보기도 괜찮고,보 괜찮,1
보기에 가량맞고,보 가량,-2
보기에 가엾고,보 가엾,-2
보기에 딱하여,보 딱,-2
보기에 무정한,보 무정,-2
보기에 무지하고,보 무지,-2
보기에 미련하고,보 미련,-2
보기에 부끄러운,보 부끄럽,-2
보기에 사랑스럽거나,보 사랑,2
보기에 신묘하게,보 신묘,1
보기에 싫다,보 싫,-2
보기에 싫은,보 싫,-2
보기에 야멸치고,보 야,-2
보기에 어려운,보 어렵,-1
보기에 어질고,보 어질,1
보기에 언짢거나,보 언짢,-2
보기에 언짢을,보 언짢,-2
보기에 욕심이,보 욕심,-2
보기에 좋고,보 좋,2
보기에 좋다,보 좋,2
보기에 좋아지다,보 좋아지,2
보기에 짜증이,보 짜증,-2
보기에 천하고,보 천하,-2
보기에 흉하다,보 흉하,-2
보답이,보답,1
보답하는,보답,1
보드라운,보드랍,1
보드라운 느낌이,보드랍 느낌,1
보드라운 모양,보드랍 모양,1
보드랍게,보드랍,1
보드랍게 살그머니,보드랍 살그머니,1
보드랍게 웃는,보드랍 웃,1
보드랍게 웃다,보드랍 웃,2
보드랍고,보드랍,1
보드랍고 따뜻하다,보드랍 따뜻,2
보드랍고 따뜻하여,보드랍 따뜻,2
보드랍고 만만하다,보드랍 만만,1
보드랍고 무르다,보드랍 무르,1
보드랍고 무른,보드랍 무르,1
보드랍고 순하게,보드랍 순하,1
보드랍고 순한,보드랍 순,1
보드랍고 야들야들한,보드랍 야들야들,1
보드랍고 연하게,보드랍 연하,1
보드랍고 연하다,보드랍 연하,1
보드랍고 연한,보드랍 연,1
보드랍고 탄력,보드랍 탄력,1
보드랍고 탐스럽게,보드랍 탐스럽,2
보드랍고 하늘하늘하다,보드랍 하늘하늘,1
보드랍다,보드랍,1
보드랍지 못하고,보드랍 못하,-1
보란 듯이,보란 듯이,1
보람,보람,1
보람 없이,보람 없이,-1
보람 있는,보람 있,2
보람이나,보람,1
보람이나 소득이,보람 소득,1
보로통히,보로,-1
보배,보배,1
보살의 지혜,보살 지혜,1
보살피거나,보살피,1
보살피거나 수고하는,보살피 수고,1
보살피거나 위하는,보살피 위하,1
보살피다,보살피,1
보송보송,보송보송,1
보송보송하다,보송보송,1
보수적,보수적,-1
보수적이다,보수적,-1
보잘것없거나,보잘것없,-2
보잘것없거나 하찮은,보잘것없 하찮,-2
보잘것없고,보잘것없,-2
보잘것없는,보잘것없,-2
보잘것없는 솜씨와,보잘것없 솜씨,-2
보잘것없다,보잘것없,-2
보잘것없음,보잘것없,-2
보잘것없이,보잘것,-2
보잘것없이 되고,보잘것 되,-2
보잘것없이 되다,보잘것 되,-2
보잘것없이 작다,보잘것 작,-2
보채거나,보채,-1
보채거나 짜증을,보채 짜증,-1
보채는,보채,-1
보채는 소리,보채 소리,-1
보채는 소리를,보채 소리,-1
보채다,보채,-1
보챔,보채,-1
보충하다,보충,1
보탬이,보탬,1
보탬이 되는,보탬 되,1
보통 이상의,보통 이상,1
보통 이상의 수준이어서,보통 이상 수준,1
보통 이상이다,보통 이상,1
보호하여,보호,1
복된,복,2
복된 좋은,복 좋,2
복리,복리,2
복리를,복리,1
복리를 가져오는,복리 가져오,1
복스러운 모양,복 모양,2
복스럽고,복,2
복스럽고 탐스러운,복 탐,2
복스럽고 탐스럽다,복 탐스럽,2
복원 불가,복원 불가,-1
복을,복,2
복을 쌓은,복 쌓,2
복이 되게,복 되게,2
복이 됨,복 되,2
복이나,복,2
복이나 재주,복 재주,2
복잡하거나,복잡,-1
복잡하거나 엄격하여,복잡 엄격,-2
복잡하게,복잡,-1
복잡하게 뒤섞여,복잡 뒤섞이,-1
복잡하게 들끓다,복잡 들끓,-1
복잡하고,복잡,-1
복잡하고 엄격하여,복잡 엄격,-1
복잡하다,복잡,-1
복잡하여,복잡,-1
복종하다,복종,-1
복종하면서,복종,-1
복종하면서 삶을,복종 삶,-1
복종함,복종,-1
복통을,복통,-2
복통을 일으키는,복통 일으키,-2
볶아치는,볶아치,-1
볶아치는 모양,볶아치 모양,-1
볶아치는 일,볶아치 일,-1
볶아치다,볶아치,-1
본받아 따르다,본받 따르,2
본받을 만한,본받 만하,1
본심을 감추고,본심 감추,-1
볼 낯이 없거나,볼 낯 없,-1
볼것이 없다,보 없,-2
볼매,보,1
볼쌍사납게,볼쌍사납,-2
볼썽사납게,볼썽사납,-2
볼품없이,볼품없이,-2
볼품없이 된,볼품없이 되,-2
볼품없이 떠는,볼품없이 떨,-2
볼품없이 떨다,볼품없이 떨,-2
볼품없이 흐트러지고,볼품없이 흐트러지,-2
볼품이 없거나,볼품 없,-2
봄날의,봄날,1
봄날의 경치에,봄날 경치,1
봄의 경치,봄 경치,1
봄철의 빛,봄철 빛,1
봉변,봉변,-2
봉변을 당하거나,봉변 당하,-2
부귀한,부귀,2
부귀한 몸이,부귀 몸,2
부글거리는,부글거리,-1
부글거리는 모양,부글거리 모양,-1
부글거리다,부글거리,-1
부끄러운,부끄럽,-1
부끄러운 느낌이,부끄럽 느낌,-1
부끄러운 부분,부끄럽 부분,-1
부끄러운 줄,부끄럽 줄,-1
부끄러운 줄 모르고,부끄럽 줄 모르,-1
부끄러운 짓을,부끄럽 짓,-1
부끄러움,부끄러움,-1
부끄러움을,부끄러움,-1
부끄러움을 느끼게,부끄러움 느끼,-1
부끄러워서,부끄럽,-1
부끄러워지다,부끄러워지,-1
부끄러워하는,부끄러워하,-1
부끄러워하는 마음,부끄러워하 마음,-1
부끄러워하다,부끄러워하,-1
부끄러워함,부끄러워하,-1
부끄러이,부끄러이,-1
부끄럽게,부끄럽,-1
부끄럽게 여기다,부끄럽 여기,-1
부끄럽다,부끄럽,-1
부담,부담,-2
부담스러운,부담,-2
부담스럽다,부담,-2
부담이 없이,부담 없이,2
부당하거나,부당,-2
부당하게,부당,-2
부당하게 가로채어,부당 가로,-2
부당하다,부당,-1
부당한,부당,-1
부도덕,부도덕,-2
부도덕한,부도덕,-1
부드러우며,부드럽,1
부드러우면서,부드럽,1
부드러우면서 아삭하다,부드럽 아삭,1
부드러운,부드럽,1
부드러운 느낌이,부드럽 느낌,1
부드러운 마음과,부드럽 마음,1
부드러운 맛,부드럽 맛,1
부드러운 모양,부드럽 모양,1
부드러운 태도에서,부드럽 태도,1
부드러워지게,부드럽,1
부드러워지게 하다,부드럽 하다,1
부드럽게,부드럽,1
부드럽게 녹여,부드럽 녹이,1
부드럽게 웃는,부드럽 웃,2
부드럽게 웃다,부드럽 웃,2
부드럽게 퍼지다,부드럽 퍼지,1
부드럽게 흔들리는,부드럽 흔들리,1
부드럽고,부드럽,1
부드럽고 너그러운,부드럽 너그럽,2
부드럽고 너그럽다,부드럽 너그럽,2
부드럽고 따뜻하게,부드럽 따뜻,2
부드럽고 따뜻하다,부드럽 따뜻,2
부드럽고 따뜻하며,부드럽 따뜻,2
부드럽고 따뜻하여,부드럽 따뜻,2
부드럽고 따뜻한,부드럽 따뜻,2
부드럽고 매끄러워서,부드럽 매끄럽,1
부드럽고 반드럽게,부드럽 반드럽,1
부드럽고 반드럽다,부드럽 반드럽,1
부드럽고 번드럽게,부드럽 번,1
부드럽고 번드럽다,부드럽 번,1
부드럽고 서정적인,부드럽 서정적,1
부드럽고 순하게,부드럽 순하,1
